CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2022-01-01 12:00:00,2022,1,Germinating,1,NA,NA,NA,0.7900000214576721,1.0199999809265137,2.25,-1.9549999237060547,-6.159999847412109,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-02 12:00:00,2022,2,Germinating,1,NA,NA,NA,1.5800000429153442,4.610000133514404,-5.179999828338623,-6.919999837875366,-8.65999984741211,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-03 12:00:00,2022,3,Germinating,1,NA,NA,NA,0.20000000298023224,4.309999942779541,-4.71999979019165,-7.194999933242798,-9.670000076293945,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-04 12:00:00,2022,4,Germinating,1,NA,NA,NA,0.029999999329447746,7.199999809265137,0.7799999713897705,-3.165000081062317,-7.110000133514404,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-05 12:00:00,2022,5,Germinating,1,NA,NA,NA,1.7000000476837158,1.350000023841858,2.049999952316284,-2.8049999475479126,-7.659999847412109,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-06 12:00:00,2022,6,Germinating,1,NA,NA,NA,0.23000000417232513,3.9700000286102295,-5.289999961853027,-6.545000076293945,-7.800000190734863,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-07 12:00:00,2022,7,Germinating,1,NA,NA,NA,1.159999966621399,5.480000019073486,-7.110000133514404,-8.56000018119812,-10.010000228881836,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-08 12:00:00,2022,8,Germinating,1,NA,NA,NA,0.25999999046325684,6.199999809265137,-1.3700000047683716,-6.215000212192535,-11.0600004196167,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-09 12:00:00,2022,9,Germinating,1,NA,NA,NA,1.5800000429153442,3.890000104904175,0.6600000262260437,-3.985000044107437,-8.630000114440918,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-10 12:00:00,2022,10,Germinating,1,NA,NA,NA,0.9900000095367432,3.299999952316284,-9.029999732971191,-10.614999771118164,-12.199999809265137,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-11 12:00:00,2022,11,Germinating,1,NA,NA,NA,0.46000000834465027,5.210000038146973,-5.860000133514404,-9.700000047683716,-13.539999961853027,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-12 12:00:00,2022,12,Germinating,1,NA,NA,NA,0.25999999046325684,2.609999895095825,-0.1899999976158142,-2.975000113248825,-5.760000228881836,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-13 12:00:00,2022,13,Germinating,1,NA,NA,NA,0.23000000417232513,5.570000171661377,1.2200000286102295,-2.834999918937683,-6.889999866485596,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-14 12:00:00,2022,14,Germinating,1,NA,NA,NA,0.10999999940395355,7.96999979019165,-5.440000057220459,-11.855000257492065,-18.270000457763672,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-15 12:00:00,2022,15,Germinating,1,NA,NA,NA,0.05999999865889549,9.270000457763672,-13.6899995803833,-17.03499937057495,-20.3799991607666,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-16 12:00:00,2022,16,Germinating,1,NA,NA,NA,0.3499999940395355,9.390000343322754,-2.369999885559082,-10.709999561309814,-19.049999237060547,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-17 12:00:00,2022,17,Germinating,1,NA,NA,NA,4.460000038146973,5.920000076293945,-3.2100000381469727,-4.990000009536743,-6.769999980926514,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-18 12:00:00,2022,18,Germinating,1,NA,NA,NA,0.7099999785423279,7.300000190734863,-2.3299999237060547,-3.9600000381469727,-5.590000152587891,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-19 12:00:00,2022,19,Germinating,1,NA,NA,NA,0.30000001192092896,5.139999866485596,1.4199999570846558,-3.0950000882148743,-7.610000133514404,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-20 12:00:00,2022,20,Germinating,1,NA,NA,NA,0.5600000023841858,6.53000020980835,-8.220000267028809,-10.335000038146973,-12.449999809265137,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-21 12:00:00,2022,21,Germinating,1,NA,NA,NA,0.07000000029802322,8.449999809265137,-8.149999618530273,-12.149999618530273,-16.149999618530273,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-22 12:00:00,2022,22,Germinating,1,NA,NA,NA,0.550000011920929,4.389999866485596,-5.130000114440918,-10.740000247955322,-16.350000381469727,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-23 12:00:00,2022,23,Germinating,1,NA,NA,NA,0.5,8.380000114440918,-6.980000019073486,-9.384999990463257,-11.789999961853027,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-24 12:00:00,2022,24,Germinating,1,NA,NA,NA,1.5499999523162842,5.239999771118164,-7.420000076293945,-10.420000076293945,-13.420000076293945,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-25 12:00:00,2022,25,Germinating,1,NA,NA,NA,0.5299999713897705,8.020000457763672,-7.519999980926514,-9.629999876022339,-11.739999771118164,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-26 12:00:00,2022,26,Germinating,1,NA,NA,NA,0.15000000596046448,8.9399995803833,-8.3100004196167,-11.570000171661377,-14.829999923706055,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-27 12:00:00,2022,27,Germinating,1,NA,NA,NA,0.44999998807907104,4.340000152587891,-4.099999904632568,-9.394999742507935,-14.6899995803833,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-28 12:00:00,2022,28,Germinating,1,NA,NA,NA,0.05999999865889549,11.0600004196167,-7.320000171661377,-14.31499981880188,-21.309999465942383,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-29 12:00:00,2022,29,Germinating,1,NA,NA,NA,0.3499999940395355,9.520000457763672,-9.460000038146973,-15.40500020980835,-21.350000381469727,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-30 12:00:00,2022,30,Germinating,1,NA,NA,NA,0.33000001311302185,8.6899995803833,-5.610000133514404,-9.415000200271606,-13.220000267028809,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-01-31 12:00:00,2022,31,Germinating,1,NA,NA,NA,0.05000000074505806,10.279999732971191,-1.7400000095367432,-5.725000023841858,-9.710000038146973,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-01 12:00:00,2022,32,Germinating,1,NA,NA,NA,1.440000057220459,6.5,2.609999895095825,-2.7650002241134644,-8.140000343322754,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-02 12:00:00,2022,33,Germinating,1,NA,NA,NA,10.680000305175781,2.869999885559082,1.5,-1.9249999523162842,-5.349999904632568,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-03 12:00:00,2022,34,Germinating,1,NA,NA,NA,0.8999999761581421,3.9700000286102295,-5.860000133514404,-9.165000200271606,-12.470000267028809,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-04 12:00:00,2022,35,Germinating,1,NA,NA,NA,0.3499999940395355,6.739999771118164,-10.3100004196167,-14.230000019073486,-18.149999618530273,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-05 12:00:00,2022,36,Germinating,1,NA,NA,NA,0.23000000417232513,11.210000038146973,-6.989999771118164,-11.545000076293945,-16.100000381469727,0,0,0,0,1,0,1,NA,Simulation,131
1,1,Field,2022-02-06 12:00:00,2022,37,Germinating,1,NA,NA,NA,0,8.140000343322754,-1.1799999475479126,-5.504999935626984,-9.829999923706055,0,0,0,0,1,0,1,NA,Simulation,131
