CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2020-04-07 12:00:00,2020,98,,0,NA,NA,NA,0,28.549999237060547,24.440000534057617,17.390000343322754,10.34000015258789,0,0,16.55851637388163,355.64718453091626,1.907627366997769,20.68386199164181,0,78945.5315586209,0,0,0,0.7825000286102295,1,NA,Simulation,6
1,1,Field,2020-04-08 12:00:00,2020,99,,0,NA,NA,NA,0,28.5,25.899999618530273,17.65999984741211,9.420000076293945,0,0,16.721366816106798,350.8923998646506,1.766597609965899,20.903505312782283,0,78947.85914212241,0,0,0,0.8049999872843424,1,NA,Simulation,6
1,1,Field,2020-04-09 12:00:00,2020,100,,0,NA,NA,NA,0,27.799999237060547,27.270000457763672,18.665000438690186,10.0600004196167,0,0,16.96272132404133,347.8494846031094,1.624099264358089,21.11178930680514,0,78945.05772349212,0,0,0,0.8887500365575154,1,NA,Simulation,6
1,1,Field,2020-04-10 12:00:00,2020,101,,0,NA,NA,NA,0.009999999776482582,25.170000076293945,25.239999771118164,19.230000019073486,13.220000267028809,0,0,17.38460286602307,346.2357326519473,1.4846665683694436,21.311592250610772,0,78938.22206204226,0,0,0,0.9358333349227905,1,NA,Simulation,6
1,1,Field,2020-04-11 12:00:00,2020,102,,0,NA,NA,NA,0.09000000357627869,20.90999984741211,24.520000457763672,18.05500030517578,11.59000015258789,0,0,17.887008230589732,344.98382026599757,1.375152102112008,21.489843824017367,0,78931.26126461655,0,0,0,0.8379166920979817,1,NA,Simulation,6
1,1,Field,2020-04-12 12:00:00,2020,103,,0,NA,NA,NA,1.75,23.860000610351563,24.989999771118164,18.77500009536743,12.5600004196167,0,0,18.266056477146968,343.9236903192221,1.2890044493349846,21.6504473497401,0,78924.42934142824,0,0,0,0.8979166746139526,1,NA,Simulation,6
1,1,Field,2020-04-13 12:00:00,2020,104,,0,NA,NA,NA,2.440000057220459,17.56999969482422,22.15999984741211,17.84000015258789,13.520000457763672,0,0,18.505917765492523,342.9969393840093,1.2145733026904921,21.80188417186956,0,78917.90101669532,0,0,0,0.8200000127156575,1,NA,Simulation,6
1,1,Field,2020-04-14 12:00:00,2020,105,,0,NA,NA,NA,1.6699999570846558,19.90999984741211,23.809999465942383,18.574999809265137,13.34000015258789,0,0,18.552769377164015,342.14834529354573,1.1496908180432666,21.947933146182166,0,78911.59385655052,0,0,0,0.881249984105428,1,NA,Simulation,6
1,1,Field,2020-04-15 12:00:00,2020,106,,0,NA,NA,NA,9.869999885559082,22.889999389648438,19.200000762939453,16.350000381469727,13.5,0,0,18.61202751422855,347.7962102274446,1.1497489761819444,22.099407929629386,0,78920.84321210065,0,0,0,0.6958333651224772,1,NA,Simulation,6
1,1,Field,2020-04-16 12:00:00,2020,107,,0,NA,NA,NA,4.210000038146973,23.940000534057617,22.170000076293945,17.954999923706055,13.739999771118164,0,0,18.505474656231648,347.370844495888,1.1571143649741733,22.25377442050009,0,78931.96378597256,0,0,0,0.8295833269755045,1,NA,Simulation,6
1,1,Field,2020-04-17 12:00:00,2020,108,,0,NA,NA,NA,24.170000076293945,21.940000534057617,22.280000686645508,17.55500030517578,12.829999923706055,0,0,18.416279649015063,365.8824358479053,1.143280948797492,22.401434910473114,0,78942.16311516754,0,0,0,0.7962500254313151,1,NA,Simulation,6
1,1,Field,2020-04-18 12:00:00,2020,109,,0,NA,NA,NA,15.899999618530273,19.760000228881836,22.809999465942383,17.489999771118164,12.170000076293945,0,0,18.345337822095356,376.56435323448494,1.116031103801117,22.54499833364267,0,78951.86056800045,0,0,0,0.7908333142598469,1,NA,Simulation,6
1,1,Field,2020-04-19 12:00:00,2020,110,,0,NA,NA,NA,6.050000190734863,18.190000534057617,21.59000015258789,16.80999994277954,12.029999732971191,0,0,18.295107781840237,379.0498299309203,1.0896273008362471,22.68125800493183,0,78959.57494912401,0,0,0,0.734166661898295,1,NA,Simulation,6
