CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2020-04-05 12:00:00,2020,96,,0,NA,NA,NA,0.14000000059604645,27.56999969482422,31.15999984741211,24.239999771118164,17.31999969482422,0,0,21.203169387219,355.22777140862,1.7805001647270344,20.855493748464916,0,78945.4269388706,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-06 12:00:00,2020,97,,0,NA,NA,NA,0.28999999165534973,28.450000762939453,31.790000915527344,24.315000534057617,16.84000015258789,0,0,21.51078112382963,350.4253148665209,1.540496236502017,21.21736299502299,0,78944.76195649973,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-07 12:00:00,2020,98,,0,NA,NA,NA,0.09000000357627869,28.34000015258789,31.899999618530273,24.014999389648438,16.1299991607666,0,0,21.93143798404941,347.7876637598739,1.343422054297272,21.522637734937195,0,78936.52156688571,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-08 12:00:00,2020,99,,0,NA,NA,NA,0.4399999976158142,27.959999084472656,32.209999084472656,24.15999984741211,16.110000610351563,0,0,22.4687640058507,346.22829061771955,1.1913772627304333,21.79404337008595,0,78925.7653912671,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-09 12:00:00,2020,100,,0,NA,NA,NA,0.5299999713897705,27.360000610351563,32.54999923706055,25.0649995803833,17.579999923706055,0,0,23.047251038586293,345.0015515937532,1.0719044850838404,22.054511324173422,0,78914.97726981813,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-10 12:00:00,2020,101,,0,NA,NA,NA,0.23999999463558197,26.239999771118164,32.7400016784668,25.1200008392334,17.5,0,0,23.62601213352008,343.95643975850254,0.9786639176492612,22.31017503295093,0,78904.2401332195,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-11 12:00:00,2020,102,,0,NA,NA,NA,0.550000011920929,26.049999237060547,30.860000610351563,25.039999961853027,19.219999313354492,0,0,24.15876807515448,343.0302316820632,0.9064874569141514,22.56417603585359,0,78893.67336930982,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-12 12:00:00,2020,103,,0,NA,NA,NA,7.650000095367432,22.760000228881836,29.65999984741211,23.854999542236328,18.049999237060547,0,0,24.517065163530734,345.73030555895565,0.9249115120315253,22.835057615173632,0,78906.30644958971,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-13 12:00:00,2020,104,,0,NA,NA,NA,3.109999895095825,16.5,30.809999465942383,24.449999809265137,18.09000015258789,0,0,24.49356347125304,345.1592845911206,0.9400637853871809,23.102652535923397,0,78916.84483175482,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-14 12:00:00,2020,105,,0,NA,NA,NA,5.110000133514404,24.8700008392334,29.450000762939453,23.200000762939453,16.950000762939453,0,0,24.349094907592633,344.791241297092,0.9525784858716968,23.375521630743687,0,78926.11851954745,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-15 12:00:00,2020,106,,0,NA,NA,NA,7.389999866485596,19.469999313354492,24.6200008392334,21.460000038146973,18.299999237060547,0,0,24.153875137229555,348.04088043211925,0.9632735380544136,23.647775702605138,0,78934.45180646889,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-16 12:00:00,2020,107,,0,NA,NA,NA,2.1500000953674316,20.850000381469727,29.739999771118164,23.30500030517578,16.8700008392334,0,0,23.88111381172627,345.49777502634225,0.9632494880562272,23.922560383482327,0,78939.6049020546,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-17 12:00:00,2020,108,,0,NA,NA,NA,4.269999980926514,17.260000228881836,29.75,23.21500015258789,16.68000030517578,0,0,23.733328071801655,345.859933693524,0.9663043514089196,24.209649905983216,0,78945.51587834548,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-18 12:00:00,2020,109,,0,NA,NA,NA,12.15999984741211,23.15999984741211,26.770000457763672,22.145000457763672,17.520000457763672,0,0,23.648466461969587,352.88056022720826,0.9677117216379034,24.500741103863138,0,78950.29251984433,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-19 12:00:00,2020,110,,0,NA,NA,NA,24.149999618530273,23.90999984741211,24.229999542236328,20.844999313354492,17.459999084472656,0,0,23.530690905951857,368.51568759957036,0.9497765775017426,24.73912398885425,0,78955.18407907593,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-20 12:00:00,2020,111,,0,NA,NA,NA,6.889999866485596,18.360000610351563,24.760000228881836,21.010000228881836,17.260000228881836,0,0,23.35111642097918,371.3750188941582,0.9257974655175549,24.974884399663566,0,78959.3371992623,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-21 12:00:00,2020,112,,0,NA,NA,NA,19.5,17.670000076293945,22.43000030517578,19.645000457763672,16.860000610351563,0,0,23.1804162543872,383.79883554060586,0.9528217206281284,25.108897153793144,0,78963.23950048389,0,0,0,0.9704167048136393,1,NA,Simulation,4
1,1,Field,2020-04-22 12:00:00,2020,113,,0,NA,NA,NA,4.150000095367432,23.290000915527344,25.56999969482422,20.880000114440918,16.190000534057617,0,0,22.983949587752857,382.70501228157514,0.9545634441459964,25.305708214809265,0,78965.76597701547,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-23 12:00:00,2020,114,,0,NA,NA,NA,5.010000228881836,18.329999923706055,25.760000228881836,21.02999973297119,16.299999237060547,0,0,22.844304686823982,383.4537202378162,0.9646910340455418,25.50750294693009,0,78967.79008538925,0,0,0,1,1,NA,Simulation,4
1,1,Field,2020-04-24 12:00:00,2020,115,,0,NA,NA,NA,5.539999961853027,12.75,24.350000381469727,20.395000457763672,16.440000534057617,0,0,22.752780043888674,385.88714107020144,0.9647292583373609,25.705614617808994,0,78969.23005218274,0,0,0,1,1,NA,Simulation,4
