CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2020-04-08 12:00:00,2020,99,,1,NA,NA,NA,4.980000019073486,5.96999979019165,17.540000915527344,10.520000457763672,3.5,5.844444698757597,0,8.735398191484819,365.22701206885347,2.0565457082888496,20.469012720359945,0,78938.79724769416,0.3,0.8614286695207868,1,NA,Simulation,98
1,1,Field,2020-04-09 12:00:00,2020,100,,1,NA,NA,NA,0.05000000074505806,18.65999984741211,4.909999847412109,1.6799999475479126,-1.5499999523162842,1.0953107298041385,0,8.629462740939895,363.3430676217095,2.040954367837754,20.48685090203361,0,78937.61460504607,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-10 12:00:00,2020,101,,1,NA,NA,NA,0.009999999776482582,21.549999237060547,6.940000057220459,1.9250000715255737,-3.0899999141693115,1.4633151267344753,0,8.189044224997453,360.7940440806329,2.0260950132120548,20.501082855628376,0,78936.78710919047,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-11 12:00:00,2020,102,,1,NA,NA,NA,2.990000009536743,16.1200008392334,14.550000190734863,7.305000094696879,0.05999999865889549,4.058333385942711,0,7.668962947367373,361.2628347855705,2.0225793811612536,20.51429003167865,0,78938.48084996249,0.3,0.4182143061022673,1,NA,Simulation,98
1,1,Field,2020-04-12 12:00:00,2020,103,,1,NA,NA,NA,14.899999618530273,3.9700000286102295,12.109999656677246,6.014999829232693,-0.07999999821186066,3.341666571795941,0,7.42917062716245,375.37970450938764,2.016016595805301,20.51881207505757,0,78939.9974130799,0.3,0.1517856775649956,1,NA,Simulation,98
1,1,Field,2020-04-13 12:00:00,2020,104,,1,NA,NA,NA,0.6299999952316284,23.200000762939453,2.990000009536743,0.11000001430511475,-2.7699999809265137,0.5286355587045352,0,7.1876292397852435,374.32161461016995,2.0025230794964926,20.522725896201422,0,78939.2990361638,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-14 12:00:00,2020,105,,1,NA,NA,NA,0.05999999865889549,16.639999389648438,0.8199999928474426,-2.4099999368190765,-5.639999866485596,0.06019013906477232,0,6.835050731934037,373.5467288863696,1.9904197063090825,20.524631195183495,0,78938.70666671361,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-15 12:00:00,2020,106,,1,NA,NA,NA,0.009999999776482582,17.25,1.149999976158142,-2.055000126361847,-5.260000228881836,0.1064390922064583,0,6.335706410896808,372.5839842653238,1.9794168989060474,20.52460890065185,0,78938.20564750335,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-16 12:00:00,2020,107,,1,NA,NA,NA,0,25.770000457763672,5.340000152587891,0.39499998092651367,-4.550000190734863,0.9649325243896909,0,5.853283108340442,369.6368829260243,1.9694218381222097,20.52303419299639,0,78937.74769560886,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-17 12:00:00,2020,108,,1,NA,NA,NA,0.30000001192092896,16.520000457763672,7.119999885559082,2.799999952316284,-1.5199999809265137,1.6828466388218937,0,5.550663750625916,367.40102973943874,1.9613324420588563,20.519821643456694,0,78937.57000120575,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-18 12:00:00,2020,109,,1,NA,NA,NA,0.009999999776482582,25.549999237060547,13.300000190734863,5.28000009059906,-2.740000009536743,3.158278660825557,0,5.420843671588615,364.0130566198766,1.9556642759323861,20.515669168936945,0,78937.76085039726,0.3,0.18428573438099452,1,NA,Simulation,98
1,1,Field,2020-04-19 12:00:00,2020,110,,1,NA,NA,NA,0.009999999776482582,26.790000915527344,12.3100004196167,7.615000247955322,2.9200000762939453,4.230555693308513,0,5.603075089707229,361.6514185444543,1.9506805484750882,20.51216754884745,0,78937.81804176797,0.3,0.28035719054085867,1,NA,Simulation,98
1,1,Field,2020-04-20 12:00:00,2020,111,,1,NA,NA,NA,1.0499999523162842,20.06999969482422,14.149999618530273,6.464999794960022,-1.2200000286102295,3.6257424934051103,0,6.0169211819955475,359.60991021611176,1.9436038306934584,20.50883740256348,0,78937.25857823482,0.3,0.3296428152493068,1,NA,Simulation,98
1,1,Field,2020-04-21 12:00:00,2020,112,,1,NA,NA,NA,0.009999999776482582,27.25,7.670000076293945,2.5800000429153442,-2.509999990463257,1.702633700747457,0,6.304506462755667,357.73475918486344,1.9349399899302266,20.504266138127605,0,78936.38874608121,0.3,0,1,NA,Simulation,98
1,1,Field,2020-04-22 12:00:00,2020,113,,1,NA,NA,NA,5.119999885559082,19.389999389648438,15.289999961853027,7.814999982714653,0.3400000035762787,4.341666657063697,0,6.447900110252572,359.1788396399774,1.9412728014364227,20.49937939496956,0,78939.21634338882,0.3,0.5074999960405485,1,NA,Simulation,98
1,1,Field,2020-04-23 12:00:00,2020,114,,1,NA,NA,NA,0.2800000011920929,7.900000095367432,10.670000076293945,7.245000004768372,3.819999933242798,4.0250000026490955,0,6.605632163828512,357.62372049473134,1.9443863818753804,20.495277779068605,0,78941.28699145891,0.3,0.13678572007587977,1,NA,Simulation,98
1,1,Field,2020-04-24 12:00:00,2020,115,,1,NA,NA,NA,0.12999999523162842,16.219999313354492,12.369999885559082,7.949999928474426,3.5299999713897705,4.416666626930237,0,6.70700991670571,354.81950928232743,1.9477642151536265,20.492554931177978,0,78943.42413196768,0.3,0.3085714152881077,1,NA,Simulation,98
1,1,Field,2020-04-25 12:00:00,2020,116,,1,NA,NA,NA,0.17000000178813934,15.649999618530273,11.359999656677246,6.84499979019165,2.3299999237060547,3.802777661217585,0,6.907190351871407,353.1629091554232,1.946177343945287,20.492114725328324,0,78944.33482789641,0.3,0.15749996049063544,1,NA,Simulation,98
1,1,Field,2020-04-26 12:00:00,2020,117,,1,NA,NA,NA,0,26.6299991607666,17.020000457763672,8.845000237226486,0.6700000166893005,4.913889020681381,0,7.152857196970344,351.6202279707481,1.9454762888786097,20.495473715582502,0,78945.38618501734,0.3,0.7046429067850113,1,NA,Simulation,98
1,1,Field,2020-04-27 12:00:00,2020,118,,1,NA,NA,NA,5.690000057220459,8.649999618530273,15.5600004196167,10.450000286102295,5.340000152587891,5.805555714501276,0,7.584541877134915,355.3240839605724,1.9599404694831835,20.503020529546454,0,78950.24402517555,0.3,0.7150000504084996,1,NA,Simulation,98
1,1,Field,2020-04-28 12:00:00,2020,119,,1,NA,NA,NA,7.349999904632568,11.350000381469727,18.90999984741211,13.25,7.590000152587891,7.392831436475118,0,7.887210796716915,360.1374097071938,1.987311534800757,20.515368563763325,0,78958.50154346215,0.3,1,1,NA,Simulation,98
1,1,Field,2020-04-29 12:00:00,2020,120,,1,NA,NA,NA,11.289999961853027,4.650000095367432,11.1899995803833,8.444999694824219,5.699999809265137,4.691666497124566,0,8.2250672889945,370.2489461581939,1.9852029097305863,20.524228249595403,0,78961.07109289398,0.3,0.25964280537196566,1,NA,Simulation,98
1,1,Field,2020-04-30 12:00:00,2020,121,,1,NA,NA,NA,0.14000000059604645,25.389999389648438,16.34000015258789,10.485000133514404,4.630000114440918,5.825000074174669,0,8.279182093496152,365.668865369584,1.9909365774550836,20.53688069506999,0,78964.23621957103,0.3,0.7732143061501638,1,NA,Simulation,98
1,1,Field,2020-05-01 12:00:00,2020,122,,1,NA,NA,NA,0.03999999910593033,18.170000076293945,15.739999771118164,8.959999918937683,2.180000066757202,4.977777732743157,0,8.386631245801441,363.50879769778754,1.98834363200485,20.552609880777048,0,78965.4269181638,0.3,0.6214285492897034,1,NA,Simulation,98
1,1,Field,2020-05-02 12:00:00,2020,123,,1,NA,NA,NA,0.019999999552965164,19.979999542236328,20.68000030517578,15.440000057220459,10.199999809265137,8.822850073112383,0,8.589287510266699,359.6280092265974,1.9958822328964283,20.575285767215448,0,78969.17252325178,0.3,1,1,NA,Simulation,98
1,1,Field,2020-05-03 12:00:00,2020,124,,1,NA,NA,NA,0,28.93000030517578,19.850000381469727,12.740000247955322,5.630000114440918,7.188770511696075,0,9.051882481356829,357.3408942435924,1.9855454898827212,20.60746195367295,0,78968.61453740938,0.3,1,1,NA,Simulation,98
1,1,Field,2020-05-04 12:00:00,2020,125,,1,NA,NA,NA,0.009999999776482582,22.540000915527344,11.800000190734863,6.815000116825104,1.8300000429153442,3.786111176013947,0,9.571623163411799,355.5069099220821,1.969887786153249,20.638473289931675,0,78966.61943827456,0.3,0.18678573625428335,1,NA,Simulation,98
1,1,Field,2020-05-05 12:00:00,2020,126,,1,NA,NA,NA,1.6200000047683716,14.640000343322754,9.229999542236328,5.674999713897705,2.119999885559082,3.1527776188320584,0,9.640797314711325,354.66788789821965,1.95608071813901,20.660626636234163,0,78964.977880643,0.3,0,1,NA,Simulation,98
1,1,Field,2020-05-06 12:00:00,2020,127,,1,NA,NA,NA,0,23.389999389648438,17.059999465942383,9.474999725818634,1.8899999856948853,5.263888736565909,0,9.405455267638313,353.159789133925,1.943167770414267,20.682059877542486,0,78963.40749263819,0.3,0.752499942268644,1,NA,Simulation,98
1,1,Field,2020-05-07 12:00:00,2020,128,,1,NA,NA,NA,0,27.25,15.210000038146973,9.724999904632568,4.239999771118164,5.402777724795873,0,9.477779422395594,351.79269694072076,1.933021509632933,20.70694348176422,0,78961.59111123323,0.3,0.63821428162711,1,NA,Simulation,98
